importId;name;code;workshopStockLocation_name;company_code;statusSelect;product_code
;PP FP1512-18 ALEXIA 3XL BEIGE;PP-FP1512-18;Main Workshop;BASE;3;FP1512-18
;PP FP1512-19 ALEXIA 4XL BEIGE;PP-FP1512-19;Main Workshop;BASE;3;FP1512-19
;PP FP1512-20 ALEXIA 5XL BEIGE;PP-FP1512-20;Main Workshop;BASE;3;FP1512-20
;PP FP1533-1 LARA 2XS NEGRO;PP-FP1533-1;Main Workshop;BASE;3;FP1533-1
;PP FP1533-2 LARA XS NEGRO;PP-FP1533-2;Main Workshop;BASE;3;FP1533-2
;PP FP1533-3 LARA S NEGRO;PP-FP1533-3;Main Workshop;BASE;3;FP1533-3
;PP FP1533-4 LARA M NEGRO;PP-FP1533-4;Main Workshop;BASE;3;FP1533-4
;PP FP1533-5 LARA L NEGRO;PP-FP1533-5;Main Workshop;BASE;3;FP1533-5
;PP FP1533-6 LARA XL NEGRO;PP-FP1533-6;Main Workshop;BASE;3;FP1533-6
;PP FP1533-7 LARA 2XL NEGRO;PP-FP1533-7;Main Workshop;BASE;3;FP1533-7
;PP FP1533-8 LARA 3XL NEGRO;PP-FP1533-8;Main Workshop;BASE;3;FP1533-8
;PP FP1533-9 LARA 4XL NEGRO;PP-FP1533-9;Main Workshop;BASE;3;FP1533-9
;PP FP1533-10 LARA 5XL NEGRO;PP-FP1533-10;Main Workshop;BASE;3;FP1533-10
;PP FP1563-1 MAGIC TIRA 2XS NEGRO;PP-FP1563-1;Main Workshop;BASE;3;FP1563-1
;PP FP1563-2 MAGIC TIRA XS NEGRO;PP-FP1563-2;Main Workshop;BASE;3;FP1563-2
;PP FP1563-3 MAGIC TIRA S NEGRO;PP-FP1563-3;Main Workshop;BASE;3;FP1563-3
;PP FP1563-4 MAGIC TIRA M NEGRO;PP-FP1563-4;Main Workshop;BASE;3;FP1563-4
;PP FP1563-5 MAGIC TIRA L NEGRO;PP-FP1563-5;Main Workshop;BASE;3;FP1563-5
;PP FP1563-6 MAGIC TIRA XL NEGRO;PP-FP1563-6;Main Workshop;BASE;3;FP1563-6
;PP FP1563-7 MAGIC TIRA 2XL NEGRO;PP-FP1563-7;Main Workshop;BASE;3;FP1563-7
;PP FP1563-8 MAGIC TIRA 3XL NEGRO;PP-FP1563-8;Main Workshop;BASE;3;FP1563-8
;PP FP1563-9 MAGIC TIRA 4XL NEGRO;PP-FP1563-9;Main Workshop;BASE;3;FP1563-9
;PP FP1563-10 MAGIC TIRA 5XL NEGRO;PP-FP1563-10;Main Workshop;BASE;3;FP1563-10
;PP FP1563-11 MAGIC TIRA 2XS BEIGE;PP-FP1563-11;Main Workshop;BASE;3;FP1563-11
;PP FP1563-12 MAGIC TIRA XS BEIGE;PP-FP1563-12;Main Workshop;BASE;3;FP1563-12
;PP FP1563-13 MAGIC TIRA S BEIGE;PP-FP1563-13;Main Workshop;BASE;3;FP1563-13
;PP FP1563-14 MAGIC TIRA M BEIGE;PP-FP1563-14;Main Workshop;BASE;3;FP1563-14
;PP FP1563-15 MAGIC TIRA L BEIGE;PP-FP1563-15;Main Workshop;BASE;3;FP1563-15
;PP FP1563-16 MAGIC TIRA XL BEIGE;PP-FP1563-16;Main Workshop;BASE;3;FP1563-16
;PP FP1563-17 MAGIC TIRA 2XL BEIGE;PP-FP1563-17;Main Workshop;BASE;3;FP1563-17
;PP FP1563-18 MAGIC TIRA 3XL BEIGE;PP-FP1563-18;Main Workshop;BASE;3;FP1563-18
;PP FP1563-19 MAGIC TIRA 4XL BEIGE;PP-FP1563-19;Main Workshop;BASE;3;FP1563-19
;PP FP1563-20 MAGIC TIRA 5XL BEIGE;PP-FP1563-20;Main Workshop;BASE;3;FP1563-20
;PP FP1563-21 MAGIC TIRA 2XS COCOA;PP-FP1563-21;Main Workshop;BASE;3;FP1563-21
;PP FP1563-22 MAGIC TIRA XS COCOA;PP-FP1563-22;Main Workshop;BASE;3;FP1563-22
;PP FP1563-23 MAGIC TIRA S COCOA;PP-FP1563-23;Main Workshop;BASE;3;FP1563-23
;PP FP1563-24 MAGIC TIRA M COCOA;PP-FP1563-24;Main Workshop;BASE;3;FP1563-24
;PP FP1563-25 MAGIC TIRA L COCOA;PP-FP1563-25;Main Workshop;BASE;3;FP1563-25
;PP FP1563-26 MAGIC TIRA XL COCOA;PP-FP1563-26;Main Workshop;BASE;3;FP1563-26
;PP FP1563-27 MAGIC TIRA 2XL COCOA;PP-FP1563-27;Main Workshop;BASE;3;FP1563-27
;PP FP1563-28 MAGIC TIRA 3XL COCOA;PP-FP1563-28;Main Workshop;BASE;3;FP1563-28
;PP FP1563-29 MAGIC TIRA 4XL COCOA;PP-FP1563-29;Main Workshop;BASE;3;FP1563-29
;PP FP1563-30 MAGIC TIRA 5XL COCOA;PP-FP1563-30;Main Workshop;BASE;3;FP1563-30
;PP FP1566-1 MAGIC MEDIA PIERNA 2XS NEGRO;PP-FP1566-1;Main Workshop;BASE;3;FP1566-1
;PP FP1566-2 MAGIC MEDIA PIERNA XS NEGRO;PP-FP1566-2;Main Workshop;BASE;3;FP1566-2
;PP FP1566-3 MAGIC MEDIA PIERNA S NEGRO;PP-FP1566-3;Main Workshop;BASE;3;FP1566-3
;PP FP1566-4 MAGIC MEDIA PIERNA M NEGRO;PP-FP1566-4;Main Workshop;BASE;3;FP1566-4
;PP FP1566-5 MAGIC MEDIA PIERNA L NEGRO;PP-FP1566-5;Main Workshop;BASE;3;FP1566-5
;PP FP1566-6 MAGIC MEDIA PIERNA XL NEGRO;PP-FP1566-6;Main Workshop;BASE;3;FP1566-6
;PP FP1566-7 MAGIC MEDIA PIERNA 2XL NEGRO;PP-FP1566-7;Main Workshop;BASE;3;FP1566-7
;PP FP1566-8 MAGIC MEDIA PIERNA 3XL NEGRO;PP-FP1566-8;Main Workshop;BASE;3;FP1566-8
;PP FP1566-9 MAGIC MEDIA PIERNA 4XL NEGRO;PP-FP1566-9;Main Workshop;BASE;3;FP1566-9
;PP FP1566-10 MAGIC MEDIA PIERNA 5XL NEGRO;PP-FP1566-10;Main Workshop;BASE;3;FP1566-10
;PP FP1566-11 MAGIC MEDIA PIERNA 2XS COCOA;PP-FP1566-11;Main Workshop;BASE;3;FP1566-11
;PP FP1566-12 MAGIC MEDIA PIERNA XS COCOA;PP-FP1566-12;Main Workshop;BASE;3;FP1566-12
;PP FP1566-13 MAGIC MEDIA PIERNA S COCOA;PP-FP1566-13;Main Workshop;BASE;3;FP1566-13
;PP FP1566-14 MAGIC MEDIA PIERNA M COCOA;PP-FP1566-14;Main Workshop;BASE;3;FP1566-14
;PP FP1566-15 MAGIC MEDIA PIERNA L COCOA;PP-FP1566-15;Main Workshop;BASE;3;FP1566-15
;PP FP1566-16 MAGIC MEDIA PIERNA XL COCOA;PP-FP1566-16;Main Workshop;BASE;3;FP1566-16
;PP FP1566-17 MAGIC MEDIA PIERNA 2XL COCOA;PP-FP1566-17;Main Workshop;BASE;3;FP1566-17
;PP FP1566-18 MAGIC MEDIA PIERNA 3XL COCOA;PP-FP1566-18;Main Workshop;BASE;3;FP1566-18
;PP FP1566-19 MAGIC MEDIA PIERNA 4XL COCOA;PP-FP1566-19;Main Workshop;BASE;3;FP1566-19
;PP FP1566-20 MAGIC MEDIA PIERNA 5XL COCOA;PP-FP1566-20;Main Workshop;BASE;3;FP1566-20
;PP FP1568-1 DENISSE 2XS NEGRO;PP-FP1568-1;Main Workshop;BASE;3;FP1568-1
;PP FP1568-2 DENISSE XS NEGRO;PP-FP1568-2;Main Workshop;BASE;3;FP1568-2
;PP FP1568-3 DENISSE S NEGRO;PP-FP1568-3;Main Workshop;BASE;3;FP1568-3
;PP FP1568-4 DENISSE M NEGRO;PP-FP1568-4;Main Workshop;BASE;3;FP1568-4
;PP FP1568-5 DENISSE L NEGRO;PP-FP1568-5;Main Workshop;BASE;3;FP1568-5
;PP FP1568-6 DENISSE XL NEGRO;PP-FP1568-6;Main Workshop;BASE;3;FP1568-6
;PP FP1568-7 DENISSE 2XL NEGRO;PP-FP1568-7;Main Workshop;BASE;3;FP1568-7
;PP FP1568-8 DENISSE 3XL NEGRO;PP-FP1568-8;Main Workshop;BASE;3;FP1568-8
;PP FP1568-9 DENISSE 4XL NEGRO;PP-FP1568-9;Main Workshop;BASE;3;FP1568-9
;PP FP1568-10 DENISSE 5XL NEGRO;PP-FP1568-10;Main Workshop;BASE;3;FP1568-10
;PP FP1569-1 AILEEN 2XS BEIGE;PP-FP1569-1;Main Workshop;BASE;3;FP1569-1
;PP FP1569-2 AILEEN XS BEIGE;PP-FP1569-2;Main Workshop;BASE;3;FP1569-2
;PP FP1569-3 AILEEN S BEIGE;PP-FP1569-3;Main Workshop;BASE;3;FP1569-3
;PP FP1569-4 AILEEN M BEIGE;PP-FP1569-4;Main Workshop;BASE;3;FP1569-4
;PP FP1569-5 AILEEN L BEIGE;PP-FP1569-5;Main Workshop;BASE;3;FP1569-5
;PP FP1569-6 AILEEN XL BEIGE;PP-FP1569-6;Main Workshop;BASE;3;FP1569-6
;PP FP1569-7 AILEEN 2XL BEIGE;PP-FP1569-7;Main Workshop;BASE;3;FP1569-7
;PP FP1569-8 AILEEN 3XL BEIGE;PP-FP1569-8;Main Workshop;BASE;3;FP1569-8
;PP FP1569-9 AILEEN 4XL BEIGE;PP-FP1569-9;Main Workshop;BASE;3;FP1569-9
;PP FP1569-10 AILEEN 5XL BEIGE;PP-FP1569-10;Main Workshop;BASE;3;FP1569-10
;PP FP1569-11 AILEEN 2XS COCOA;PP-FP1569-11;Main Workshop;BASE;3;FP1569-11
;PP FP1569-12 AILEEN XS COCOA;PP-FP1569-12;Main Workshop;BASE;3;FP1569-12
;PP FP1569-13 AILEEN S COCOA;PP-FP1569-13;Main Workshop;BASE;3;FP1569-13
;PP FP1569-14 AILEEN M COCOA;PP-FP1569-14;Main Workshop;BASE;3;FP1569-14
;PP FP1569-15 AILEEN L COCOA;PP-FP1569-15;Main Workshop;BASE;3;FP1569-15
;PP FP1569-16 AILEEN XL COCOA;PP-FP1569-16;Main Workshop;BASE;3;FP1569-16
;PP FP1569-17 AILEEN 2XL COCOA;PP-FP1569-17;Main Workshop;BASE;3;FP1569-17
;PP FP1569-18 AILEEN 3XL COCOA;PP-FP1569-18;Main Workshop;BASE;3;FP1569-18
;PP FP1569-19 AILEEN 4XL COCOA;PP-FP1569-19;Main Workshop;BASE;3;FP1569-19
;PP FP1569-20 AILEEN 5XL COCOA;PP-FP1569-20;Main Workshop;BASE;3;FP1569-20
;PP FP1575-1 AILEEN ALTO 2XS BEIGE;PP-FP1575-1;Main Workshop;BASE;3;FP1575-1
;PP FP1575-2 AILEEN ALTO XS BEIGE;PP-FP1575-2;Main Workshop;BASE;3;FP1575-2
;PP FP1575-3 AILEEN ALTO S BEIGE;PP-FP1575-3;Main Workshop;BASE;3;FP1575-3
;PP FP1575-4 AILEEN ALTO M BEIGE;PP-FP1575-4;Main Workshop;BASE;3;FP1575-4
;PP FP1575-5 AILEEN ALTO L BEIGE;PP-FP1575-5;Main Workshop;BASE;3;FP1575-5
;PP FP1575-6 AILEEN ALTO XL BEIGE;PP-FP1575-6;Main Workshop;BASE;3;FP1575-6
;PP FP1575-7 AILEEN ALTO 2XL BEIGE;PP-FP1575-7;Main Workshop;BASE;3;FP1575-7
;PP FP1575-8 AILEEN ALTO 3XL BEIGE;PP-FP1575-8;Main Workshop;BASE;3;FP1575-8
;PP FP1575-9 AILEEN ALTO 4XL BEIGE;PP-FP1575-9;Main Workshop;BASE;3;FP1575-9
;PP FP1575-10 AILEEN ALTO 5XL BEIGE;PP-FP1575-10;Main Workshop;BASE;3;FP1575-10
;PP FP1570-1 ROXY 2XS BEIGE;PP-FP1570-1;Main Workshop;BASE;3;FP1570-1
;PP FP1570-2 ROXY XS BEIGE;PP-FP1570-2;Main Workshop;BASE;3;FP1570-2
;PP FP1570-3 ROXY S BEIGE;PP-FP1570-3;Main Workshop;BASE;3;FP1570-3
;PP FP1570-4 ROXY M BEIGE;PP-FP1570-4;Main Workshop;BASE;3;FP1570-4
;PP FP1570-5 ROXY L BEIGE;PP-FP1570-5;Main Workshop;BASE;3;FP1570-5
;PP FP1570-6 ROXY XL BEIGE;PP-FP1570-6;Main Workshop;BASE;3;FP1570-6
;PP FP1570-7 ROXY 2XL BEIGE;PP-FP1570-7;Main Workshop;BASE;3;FP1570-7
;PP FP1570-8 ROXY 3XL BEIGE;PP-FP1570-8;Main Workshop;BASE;3;FP1570-8
;PP FP1570-9 ROXY 4XL BEIGE;PP-FP1570-9;Main Workshop;BASE;3;FP1570-9
;PP FP1570-10 ROXY 5XL BEIGE;PP-FP1570-10;Main Workshop;BASE;3;FP1570-10
;PP FP1576-1 GLAMOROSA 2XS NEGRO;PP-FP1576-1;Main Workshop;BASE;3;FP1576-1
;PP FP1576-2 GLAMOROSA XS NEGRO;PP-FP1576-2;Main Workshop;BASE;3;FP1576-2
;PP FP1576-3 GLAMOROSA S NEGRO;PP-FP1576-3;Main Workshop;BASE;3;FP1576-3
;PP FP1576-4 GLAMOROSA M NEGRO;PP-FP1576-4;Main Workshop;BASE;3;FP1576-4
;PP FP1576-5 GLAMOROSA L NEGRO;PP-FP1576-5;Main Workshop;BASE;3;FP1576-5
;PP FP1576-6 GLAMOROSA XL NEGRO;PP-FP1576-6;Main Workshop;BASE;3;FP1576-6
;PP FP1576-7 GLAMOROSA 2XL NEGRO;PP-FP1576-7;Main Workshop;BASE;3;FP1576-7
;PP FP1576-8 GLAMOROSA 3XL NEGRO;PP-FP1576-8;Main Workshop;BASE;3;FP1576-8
;PP FP1576-9 GLAMOROSA 4XL NEGRO;PP-FP1576-9;Main Workshop;BASE;3;FP1576-9
;PP FP1576-10 GLAMOROSA 5XL NEGRO;PP-FP1576-10;Main Workshop;BASE;3;FP1576-10
;PP FP1576-11 GLAMOROSA 2XS BEIGE;PP-FP1576-11;Main Workshop;BASE;3;FP1576-11
;PP FP1576-12 GLAMOROSA XS BEIGE;PP-FP1576-12;Main Workshop;BASE;3;FP1576-12
;PP FP1576-13 GLAMOROSA S BEIGE;PP-FP1576-13;Main Workshop;BASE;3;FP1576-13
;PP FP1576-14 GLAMOROSA M BEIGE;PP-FP1576-14;Main Workshop;BASE;3;FP1576-14
;PP FP1576-15 GLAMOROSA L BEIGE;PP-FP1576-15;Main Workshop;BASE;3;FP1576-15
;PP FP1576-16 GLAMOROSA XL BEIGE;PP-FP1576-16;Main Workshop;BASE;3;FP1576-16
;PP FP1576-17 GLAMOROSA 2XL BEIGE;PP-FP1576-17;Main Workshop;BASE;3;FP1576-17
;PP FP1576-18 GLAMOROSA 3XL BEIGE;PP-FP1576-18;Main Workshop;BASE;3;FP1576-18
;PP FP1576-19 GLAMOROSA 4XL BEIGE;PP-FP1576-19;Main Workshop;BASE;3;FP1576-19
;PP FP1576-20 GLAMOROSA 5XL BEIGE;PP-FP1576-20;Main Workshop;BASE;3;FP1576-20
;PP FP3000-1 LUPITA 2XS NEGRO;PP-FP3000-1;Main Workshop;BASE;3;FP3000-1
;PP FP3000-2 LUPITA XS NEGRO;PP-FP3000-2;Main Workshop;BASE;3;FP3000-2
;PP FP3000-3 LUPITA S NEGRO;PP-FP3000-3;Main Workshop;BASE;3;FP3000-3
;PP FP3000-4 LUPITA M NEGRO;PP-FP3000-4;Main Workshop;BASE;3;FP3000-4
;PP FP3000-5 LUPITA L NEGRO;PP-FP3000-5;Main Workshop;BASE;3;FP3000-5
;PP FP3000-6 LUPITA XL NEGRO;PP-FP3000-6;Main Workshop;BASE;3;FP3000-6
;PP FP3000-7 LUPITA 2XL NEGRO;PP-FP3000-7;Main Workshop;BASE;3;FP3000-7
;PP FP3000-8 LUPITA 3XL NEGRO;PP-FP3000-8;Main Workshop;BASE;3;FP3000-8
;PP FP3000-9 LUPITA 4XL NEGRO;PP-FP3000-9;Main Workshop;BASE;3;FP3000-9
;PP FP3000-10 LUPITA 5XL NEGRO;PP-FP3000-10;Main Workshop;BASE;3;FP3000-10
;PP FP1590-1 UP SEXY 2XS NEGRO;PP-FP1590-1;Main Workshop;BASE;3;FP1590-1
;PP FP1590-2 UP SEXY XS NEGRO;PP-FP1590-2;Main Workshop;BASE;3;FP1590-2
;PP FP1590-3 UP SEXY S NEGRO;PP-FP1590-3;Main Workshop;BASE;3;FP1590-3
;PP FP1590-4 UP SEXY M NEGRO;PP-FP1590-4;Main Workshop;BASE;3;FP1590-4
;PP FP1590-5 UP SEXY L NEGRO;PP-FP1590-5;Main Workshop;BASE;3;FP1590-5
;PP FP1590-6 UP SEXY XL NEGRO;PP-FP1590-6;Main Workshop;BASE;3;FP1590-6
;PP FP1590-7 UP SEXY 2XL NEGRO;PP-FP1590-7;Main Workshop;BASE;3;FP1590-7
;PP FP1590-8 UP SEXY 3XL NEGRO;PP-FP1590-8;Main Workshop;BASE;3;FP1590-8
;PP FP1590-9 UP SEXY 4XL NEGRO;PP-FP1590-9;Main Workshop;BASE;3;FP1590-9
;PP FP1590-10 UP SEXY 5XL NEGRO;PP-FP1590-10;Main Workshop;BASE;3;FP1590-10
;PP FP1597-1 REGIA 2XS BEIGE;PP-FP1597-1;Main Workshop;BASE;3;FP1597-1
;PP FP1597-2 REGIA XS BEIGE;PP-FP1597-2;Main Workshop;BASE;3;FP1597-2
;PP FP1597-3 REGIA S BEIGE;PP-FP1597-3;Main Workshop;BASE;3;FP1597-3
;PP FP1597-4 REGIA M BEIGE;PP-FP1597-4;Main Workshop;BASE;3;FP1597-4
;PP FP1597-5 REGIA L BEIGE;PP-FP1597-5;Main Workshop;BASE;3;FP1597-5
;PP FP1597-6 REGIA XL BEIGE;PP-FP1597-6;Main Workshop;BASE;3;FP1597-6
;PP FP1597-7 REGIA 2XL BEIGE;PP-FP1597-7;Main Workshop;BASE;3;FP1597-7
;PP FP1597-8 REGIA 3XL BEIGE;PP-FP1597-8;Main Workshop;BASE;3;FP1597-8
;PP FP1597-9 REGIA 4XL BEIGE;PP-FP1597-9;Main Workshop;BASE;3;FP1597-9
;PP FP1597-10 REGIA 5XL BEIGE;PP-FP1597-10;Main Workshop;BASE;3;FP1597-10
;PP FP5028-1 VIVIS TIRANTE 2XS COCOA;PP-FP5028-1;Main Workshop;BASE;3;FP5028-1
;PP FP5028-2 VIVIS TIRANTE XS COCOA;PP-FP5028-2;Main Workshop;BASE;3;FP5028-2
;PP FP5028-3 VIVIS TIRANTE S COCOA;PP-FP5028-3;Main Workshop;BASE;3;FP5028-3
;PP FP5028-4 VIVIS TIRANTE M COCOA;PP-FP5028-4;Main Workshop;BASE;3;FP5028-4
;PP FP5028-5 VIVIS TIRANTE L COCOA;PP-FP5028-5;Main Workshop;BASE;3;FP5028-5
;PP FP5028-6 VIVIS TIRANTE XL COCOA;PP-FP5028-6;Main Workshop;BASE;3;FP5028-6
;PP FP5028-7 VIVIS TIRANTE 2XL COCOA;PP-FP5028-7;Main Workshop;BASE;3;FP5028-7
;PP FP5028-8 VIVIS TIRANTE 3XL COCOA;PP-FP5028-8;Main Workshop;BASE;3;FP5028-8
;PP FP5028-9 VIVIS TIRANTE 4XL COCOA;PP-FP5028-9;Main Workshop;BASE;3;FP5028-9
;PP FP5028-10 VIVIS TIRANTE 5XL COCOA;PP-FP5028-10;Main Workshop;BASE;3;FP5028-10
;PP FP6013-1 EMILY 2XS COCOA;PP-FP6013-1;Main Workshop;BASE;3;FP6013-1
;PP FP6013-2 EMILY XS COCOA;PP-FP6013-2;Main Workshop;BASE;3;FP6013-2
;PP FP6013-3 EMILY S COCOA;PP-FP6013-3;Main Workshop;BASE;3;FP6013-3
;PP FP6013-4 EMILY M COCOA;PP-FP6013-4;Main Workshop;BASE;3;FP6013-4
;PP FP6013-5 EMILY L COCOA;PP-FP6013-5;Main Workshop;BASE;3;FP6013-5
;PP FP6013-6 EMILY XL COCOA;PP-FP6013-6;Main Workshop;BASE;3;FP6013-6
;PP FP6013-7 EMILY 2XL COCOA;PP-FP6013-7;Main Workshop;BASE;3;FP6013-7
;PP FP6013-8 EMILY 3XL COCOA;PP-FP6013-8;Main Workshop;BASE;3;FP6013-8
;PP FP6013-9 EMILY 4XL COCOA;PP-FP6013-9;Main Workshop;BASE;3;FP6013-9
;PP FP6013-10 EMILY 5XL COCOA;PP-FP6013-10;Main Workshop;BASE;3;FP6013-10
;PP FP6149-1 ALEXANDRA 2XS COCOA;PP-FP6149-1;Main Workshop;BASE;3;FP6149-1
;PP FP6149-2 ALEXANDRA XS COCOA;PP-FP6149-2;Main Workshop;BASE;3;FP6149-2
;PP FP6149-3 ALEXANDRA S COCOA;PP-FP6149-3;Main Workshop;BASE;3;FP6149-3
;PP FP6149-4 ALEXANDRA M COCOA;PP-FP6149-4;Main Workshop;BASE;3;FP6149-4
;PP FP6149-5 ALEXANDRA L COCOA;PP-FP6149-5;Main Workshop;BASE;3;FP6149-5
;PP FP6149-6 ALEXANDRA XL COCOA;PP-FP6149-6;Main Workshop;BASE;3;FP6149-6
;PP FP6149-7 ALEXANDRA 2XL COCOA;PP-FP6149-7;Main Workshop;BASE;3;FP6149-7
;PP FP6149-8 ALEXANDRA 3XL COCOA;PP-FP6149-8;Main Workshop;BASE;3;FP6149-8
;PP FP6149-9 ALEXANDRA 4XL COCOA;PP-FP6149-9;Main Workshop;BASE;3;FP6149-9
;PP FP6149-10 ALEXANDRA 5XL COCOA;PP-FP6149-10;Main Workshop;BASE;3;FP6149-10
;PP FP9571-1 OPAL 2XS NEGRO;PP-FP9571-1;Main Workshop;BASE;3;FP9571-1
;PP FP9571-2 OPAL XS NEGRO;PP-FP9571-2;Main Workshop;BASE;3;FP9571-2
;PP FP9571-3 OPAL S NEGRO;PP-FP9571-3;Main Workshop;BASE;3;FP9571-3
;PP FP9571-4 OPAL M NEGRO;PP-FP9571-4;Main Workshop;BASE;3;FP9571-4
;PP FP9571-5 OPAL L NEGRO;PP-FP9571-5;Main Workshop;BASE;3;FP9571-5
;PP FP9571-6 OPAL XL NEGRO;PP-FP9571-6;Main Workshop;BASE;3;FP9571-6
;PP FP9571-7 OPAL 2XL NEGRO;PP-FP9571-7;Main Workshop;BASE;3;FP9571-7
;PP FP9571-8 OPAL 3XL NEGRO;PP-FP9571-8;Main Workshop;BASE;3;FP9571-8
;PP FP9571-9 OPAL 4XL NEGRO;PP-FP9571-9;Main Workshop;BASE;3;FP9571-9
;PP FP9571-10 OPAL 5XL NEGRO;PP-FP9571-10;Main Workshop;BASE;3;FP9571-10
;PP FP9571-11 OPAL 2XS BEIGE;PP-FP9571-11;Main Workshop;BASE;3;FP9571-11
;PP FP9571-12 OPAL XS BEIGE;PP-FP9571-12;Main Workshop;BASE;3;FP9571-12
;PP FP9571-13 OPAL S BEIGE;PP-FP9571-13;Main Workshop;BASE;3;FP9571-13
;PP FP9571-14 OPAL M BEIGE;PP-FP9571-14;Main Workshop;BASE;3;FP9571-14
;PP FP9571-15 OPAL L BEIGE;PP-FP9571-15;Main Workshop;BASE;3;FP9571-15
;PP FP9571-16 OPAL XL BEIGE;PP-FP9571-16;Main Workshop;BASE;3;FP9571-16
;PP FP9571-17 OPAL 2XL BEIGE;PP-FP9571-17;Main Workshop;BASE;3;FP9571-17
;PP FP9571-18 OPAL 3XL BEIGE;PP-FP9571-18;Main Workshop;BASE;3;FP9571-18
;PP FP9571-19 OPAL 4XL BEIGE;PP-FP9571-19;Main Workshop;BASE;3;FP9571-19
;PP FP9571-20 OPAL 5XL BEIGE;PP-FP9571-20;Main Workshop;BASE;3;FP9571-20
;"PP FP1509-1 MENTONERA ";PP-FP1509-1;Main Workshop;BASE;3;FP1509-1
;PP FP1322-1 APASIONADA 2XS NEGRO;PP-FP1322-1;Main Workshop;BASE;3;FP1322-1
;PP FP1322-2 APASIONADA XS NEGRO;PP-FP1322-2;Main Workshop;BASE;3;FP1322-2
;PP FP1322-3 APASIONADA S NEGRO;PP-FP1322-3;Main Workshop;BASE;3;FP1322-3
;PP FP1322-4 APASIONADA M NEGRO;PP-FP1322-4;Main Workshop;BASE;3;FP1322-4
;PP FP1322-5 APASIONADA L NEGRO;PP-FP1322-5;Main Workshop;BASE;3;FP1322-5
;PP FP1322-6 APASIONADA XL NEGRO;PP-FP1322-6;Main Workshop;BASE;3;FP1322-6
;PP FP1322-7 APASIONADA 2XL NEGRO;PP-FP1322-7;Main Workshop;BASE;3;FP1322-7
;PP FP1322-8 APASIONADA 3XL NEGRO;PP-FP1322-8;Main Workshop;BASE;3;FP1322-8
;PP FP1322-9 APASIONADA 4XL NEGRO;PP-FP1322-9;Main Workshop;BASE;3;FP1322-9
;PP FP1322-10 APASIONADA 5XL NEGRO;PP-FP1322-10;Main Workshop;BASE;3;FP1322-10
;PP FP1322-11 APASIONADA 2XS BEIGE;PP-FP1322-11;Main Workshop;BASE;3;FP1322-11
;PP FP1322-12 APASIONADA XS BEIGE;PP-FP1322-12;Main Workshop;BASE;3;FP1322-12
;PP FP1322-13 APASIONADA S BEIGE;PP-FP1322-13;Main Workshop;BASE;3;FP1322-13
;PP FP1322-14 APASIONADA M BEIGE;PP-FP1322-14;Main Workshop;BASE;3;FP1322-14
;PP FP1322-15 APASIONADA L BEIGE;PP-FP1322-15;Main Workshop;BASE;3;FP1322-15
;PP FP1322-16 APASIONADA XL BEIGE;PP-FP1322-16;Main Workshop;BASE;3;FP1322-16
;PP FP1322-17 APASIONADA 2XL BEIGE;PP-FP1322-17;Main Workshop;BASE;3;FP1322-17
;PP FP1322-18 APASIONADA 3XL BEIGE;PP-FP1322-18;Main Workshop;BASE;3;FP1322-18
;PP FP1322-19 APASIONADA 4XL BEIGE;PP-FP1322-19;Main Workshop;BASE;3;FP1322-19
;PP FP1322-20 APASIONADA 5XL BEIGE;PP-FP1322-20;Main Workshop;BASE;3;FP1322-20
;PP FP1514-1 AMBER 2XS NEGRO;PP-FP1514-1;Main Workshop;BASE;3;FP1514-1
;PP FP1514-2 AMBER XS NEGRO;PP-FP1514-2;Main Workshop;BASE;3;FP1514-2
;PP FP1514-3 AMBER S NEGRO;PP-FP1514-3;Main Workshop;BASE;3;FP1514-3
;PP FP1514-4 AMBER M NEGRO;PP-FP1514-4;Main Workshop;BASE;3;FP1514-4
;PP FP1514-5 AMBER L NEGRO;PP-FP1514-5;Main Workshop;BASE;3;FP1514-5
;PP FP1514-6 AMBER XL NEGRO;PP-FP1514-6;Main Workshop;BASE;3;FP1514-6
;PP FP1514-7 AMBER 2XL NEGRO;PP-FP1514-7;Main Workshop;BASE;3;FP1514-7
;PP FP1514-8 AMBER 3XL NEGRO;PP-FP1514-8;Main Workshop;BASE;3;FP1514-8
;PP FP1514-9 AMBER 4XL NEGRO;PP-FP1514-9;Main Workshop;BASE;3;FP1514-9
;PP FP1514-10 AMBER 5XL NEGRO;PP-FP1514-10;Main Workshop;BASE;3;FP1514-10
;PP BR5070-11 BANDA SOPORTE 2XS BEIGE;PP-BR5070-11;Main Workshop;BASE;3;BR5070-11
;PP BR5070-12 BANDA SOPORTE XS BEIGE;PP-BR5070-12;Main Workshop;BASE;3;BR5070-12
;PP BR5070-13 BANDA SOPORTE S BEIGE;PP-BR5070-13;Main Workshop;BASE;3;BR5070-13
;PP BR5070-14 BANDA SOPORTE M BEIGE;PP-BR5070-14;Main Workshop;BASE;3;BR5070-14
;PP BR5070-15 BANDA SOPORTE L BEIGE;PP-BR5070-15;Main Workshop;BASE;3;BR5070-15
;PP BR5070-16 BANDA SOPORTE XL BEIGE;PP-BR5070-16;Main Workshop;BASE;3;BR5070-16
;PP BR5070-17 BANDA SOPORTE 2XL BEIGE;PP-BR5070-17;Main Workshop;BASE;3;BR5070-17
